smiles,Ea,Er,sum_Ea_Er,diff_Ea_Er,sa_score
C=CC(=CC=C1C2CCC1C13OC21C1C=CC3O1)Cc1ccccc1,86.31999072,-2.418730924,83.9012598,-88.73872164,6.089731522
IC=CC1C2CCC1C13CC21C1C=C(c2ccccc2)C3O1,88.54531213,4.29930503,92.84461716,-84.2460071,6.08918086
C=CSc1ccccc1OC1C23C4CCC(C4)C12C1C=CC3O1,83.79261,-2.11943,81.67318,-85.912,6.089166
BrC=CC=CC=Cc1ccccc1C1C2CCC1C13CC21C1C=CC3C1,82.71545907,-1.385989398,81.32946967,-84.10144847,6.088869559
NC1C23C4CCC(C4)C12C1(c2ccccc2)C=CC3C1C=O,84.19318,1.158678,85.35186,-83.0345,6.088795
Brc1ccccc1C1=CC2CC1C13CC21C1CCC3S1,87.86008,4.30788,92.16797,-83.5522,6.088583
CC=C(c1ccco1)C1C2C=CC1C13CC21C1CCC3C1,81.87014579,1.188529203,83.058675,-80.68161659,6.088514262
CC=Cc1ccccc1C1CC2CC1C13OC21C1C=CC3C1N,83.28743,-5.65245,77.63497,-88.9399,6.088447
Cc1c(C=CC(=CC2Cc3ccccc3O2)C2CC3CC2C24CC32C2C=CC4C2)cc2ccccc2c1,78.08448078,-6.996648665,71.08783212,-85.08112945,6.08837539
C=CC=CC1C2C=CC1C13CC21C1CC(c2ccccc2)C3C1,76.72948,-6.33562,70.39385,-83.0651,6.088371
CC=CSC1=CC2C(c3ccccc3)C1C13CC21C1CCC3C1,87.36872,2.329712,89.69844,-85.039,6.088241
CC=C(c1ccccc1)C1C2C=CC1C13CC21C1CC(N)C3C1,79.72428024,-7.661089781,72.06319046,-87.38537002,6.087899006
CC(=CC1C23C4C=CC(C4)C12C1CCC3C1)CCCCBr,83.85776758,0.368585811,84.22635339,-83.48918177,6.087352716
C=CC=Cc1ccccc1C12C=CC(O1)C13OC21C1CCC3C1,85.6343764,-1.279267183,84.35510921,-86.91364358,6.087319509
C=CC=C1C2C=CC1C13CC21C1CCC3(c2ccccc2C)C1,84.79992482,-1.785273501,83.01465132,-86.58519832,6.086967398
C=CC1C23C4C=CC(C4)C12C1CC3CC1Sc1ccccc1,83.61731,-2.75516,80.86214,-86.3725,6.086908
CC=Cc1ccccc1C=CC1=CC2OC1C13SC21C1CCC3C1,90.8693293,6.285569806,97.15489911,-84.58375949,6.086731786
C=C(C=O)C1C2C=CC1C13CC21C1CC(c2ccccc2)C3C1,79.74703,-7.23658,72.51046,-86.9836,6.086717
C=C1C2CC(c3ccccc3)C1C13SC21C1C=CC3O1,81.07095387,-9.02321184,72.04774203,-90.09416571,6.086366005
NC1=CC2OC1C13OC21C1(N)CC3CC1c1ccccc1,85.81667,-0.71435,85.10232,-86.531,6.086313
FCC1C23C4C=CC(C4)C12C1CCC3C1=C(I)c1ccccc1,81.14735003,-1.386390117,79.76095991,-82.53374014,6.086297823
BrCCC(C=CC1CC2CC1C13CC21C1C=CC3C1)CCc1ccccc1,77.22214462,-7.240025428,69.98211919,-84.46217005,6.085862327
C=CC=CC=CC1CC2SC1C13CC21C1CC3C=C1c1ccccc1-c1ccccc1,82.16063,-0.2592,81.90143,-82.4198,6.085809
C=CC=C(C)C1C2C=CC1C13CC21C1CCC3(c2ccccc2)C1,85.56341311,2.113245327,87.67665844,-83.45016779,6.085730594
CC1C2=CC3CC4CC3C3(NC413)C2=CC1C23C4C=CC(C4)C12C1CCC3C1,83.34508942,0.32041383,83.66550325,-83.02467559,6.085664958
CC(=O)C1C2C=CC1C13CC21C1CCC3C1,83.86978247,0.777491482,84.64727396,-83.09229099,6.085292858
C=CC=CC1C23C4C=CC(C4)C12C1(c2ccccc2)CCC3C1,83.79971,-0.10032,83.69939,-83.9,6.08527
CC=CCOc1ccccc1C1CC2CC1C13CC21C1C=CC3N1,77.4756,-8.1701,69.3055,-85.6457,6.085248
C=CCc1ccccc1C1CC2CC1C13C4C=CC(C4)C21C3C=C,79.34524,-6.08979,73.25546,-85.435,6.08448
CC1(C2C3C=CC2C24C(=O)C32C2CCC4C2)CC1,87.89978,2.519544,90.41932,-85.3802,6.08433
CC(=Cc1ccccc1)C(=CC1C2C=CC1C13CC21C1CCC3C1)C1(I)N2C3CC4SC3C13CC43C2C,82.67864987,1.625830639,84.30448051,-81.05281923,6.084258841
CC=CC=C1C2CCC1C13CC21C1C=C(c2ccccc2)C3N1,88.36792821,4.934711869,93.30264008,-83.43321634,6.084195979
C=CC=C(C)c1ccccc1C1C2C=CC1C13SC21C1CCC3C1,84.69016748,0.147600082,84.83776756,-84.5425674,6.083803283
C1=CC2OC1C13OC21C1NC3CC1Nc1ccccc1,81.31035062,-10.04683467,71.26351595,-91.35718529,6.083795783
O=CSC(Cc1ccccc1)C1C2C=CC1C13CC21C1CCC3C1,81.38486,1.559479,82.94434,-79.8254,6.083602
BrC(=C1C23C4CCC(C4)C12C1C=CC3N1)c1ccccc1,86.06747305,-1.618743725,84.44872933,-87.68621678,6.083473816
C=CC=CC=C1C23C4CCC(C4)C12C1C(c2ccccc2)=CC3C1CC,90.13206,9.728495,99.86055,-80.4036,6.083274
C=CC1C2C=CC1(C1(C)CCCC1)C13CC21C1CCC3C1c1ccccc1,84.68950337,1.046424005,85.73592738,-83.64307937,6.083034623
C=CC1C2C=CC1C13SC21C1CCC3(c2ccccc2)C1,83.42373,0.118751,83.54248,-83.305,6.083016
Cc1ccccc1C12CC(CC1S)C13OC21C1C=CC3C1,87.87988,-6.902,80.97788,-94.7819,6.08287
C=CC=CC=CC1C23C4CCC(C4)C12C1C=CC3C1C=CC=Cc1ccccc1,81.23195882,1.084071748,82.31603057,-80.14788707,6.082754307
Clc1c(C2C3C=CC2C24OC32C2CCC4C2)ccs1,86.71441438,-0.04596057,86.66845381,-86.76037495,6.08266706
CC1CCCC1=C1C2C=CC1C13OC21C1CCC3C1=CC=CCCc1ccccc1,87.5775092,-0.151525604,87.4259836,-87.72903481,6.082549492
CC=Cc1ccccc1C=COC1=CC2CC1C13CC21C1CCC3C1,85.70368905,5.51395387,91.21764292,-80.18973518,6.082181626
C=C(CCC1CC2CC1C13CC21C1C=C(N)C3C1)c1ccccc1C,85.12471,5.125155,90.24986,-79.9996,6.08193
CCC(C=C1CC2(CBr)C3C=CC1(O3)C2CBr)=C(Br)C1C23C4C=CC(C4)C12C1CCC3C1,83.09041536,0.378600952,83.46901632,-82.71181441,6.081650809
CC(=O)OC1CC2CC1C13CC21C1C=CC3C1,85.88593442,-2.168692447,83.71724197,-88.05462686,6.081378532
BrCC1C2CCC1(c1ccccc1Br)C13CC21C1C=CC3C1,79.68612,-2.454,77.23212,-82.1401,6.081089
C=C1C=C(C(C)=CCCc2ccccc2)C=C1C1C2C=CC1C13CC21C1CCC3C1,85.658667,1.748002765,87.40666977,-83.91066424,6.080859856
OC(C=CCC12CCC(C1)C13CC21C1C=CC3C1)c1ccccc1,82.47437382,-0.414906282,82.05946754,-82.88928011,6.080677082
CCC(C)C12C=CC(C1c1ccccc1)C13SC21C1CCC3C1,84.44847213,0.104634647,84.55310678,-84.34383749,6.080376618
CC1(C2C3CCC2C24OC32C2C=CC4C2)CC1,85.36518,-2.31774,83.04743,-87.6829,6.080231
CCOC1C2C=CC1C13CC21C1CCC3C1,84.25643629,0.052232867,84.30866916,-84.20420342,6.080038108
CC(=CC=CC=CC1CC2CC1C13CC21C1C=CC3C1)Cc1ccccc1Cl,77.11228583,-9.930002385,67.18228344,-87.04228821,6.079767157
C=C(C=CC=O)C1C2C=C(c3ccccc3)C1C13CC21C1CCC3C1,86.67314,7.184505,93.85765,-79.4886,6.07956
NC=CC=CCc1c(C2C3C=CC2C24CC32C2CCC4C2)cccc1,85.52486027,1.851814137,87.3766744,-83.67304613,6.079427364
NC1=CC2OC1C13OC21C1(c2ccccc2N)CCC3C1,90.94,6.687058,97.62706,-84.2529,6.079404
BrC1=CC2C(c3ccccc3)C1C13CC21C1CCC3S1,87.67804,1.497018,89.17506,-86.181,6.079042
Cc1ccccc1C=C(I)C1CC2CC1C13CC21C1C=CC3C1,78.38019994,-7.941260967,70.43893897,-86.3214609,6.079010209
C=CCN1C2C=CC1C13CC21C1CC(c2ccccc2N)C3C1,78.24628,-7.3235,70.92278,-85.5698,6.078977
C=C(C(=CC=CC)c1ccccc1)C1C2C=CC1C13CC21C1CCC3O1,86.71850614,2.228761342,88.94726748,-84.4897448,6.078892733
C=CC=Cc1ccccc1C=CC=C1C2C=CC1C13CC21C1CCC3C1,86.31929038,0.838659045,87.15794942,-85.48063133,6.078880548
BrC1C23C4C=CC(Sc5ccccc5)(C4)C12C1CCC3C1,83.15392,-0.121,83.03292,-83.2749,6.07869
C=CC1C2C=CC1(Br)C13C4CCC(C4)C21C3c1ccccc1,82.81076,0.407388,83.21815,-82.4034,6.078624
FC=CC1C2CCC1C13SC21C1C=CC3C1Cc1ccccc1F,81.74888574,0.427616434,82.17650218,-81.32126931,6.078444821
CCCC(Br)=C1C23C4CCC(C4=Cc4ccccc4)C12C1C=CC3C1CF,86.83280788,0.491898834,87.32470671,-86.34090904,6.078425503
CC12SCCC1(CC=CC=C1C34C5C=CC(C5)C13C1CC4CC1CBr)C(C=CF)C13OC12C1CCC3C1=CF,84.98962642,-1.07979874,83.90982768,-86.06942516,6.078147032
SC12C=CC(O1)C13OC21C1CC3CC1c1ccccc1,81.19432822,-10.28704414,70.90728408,-91.48137235,6.07807474
C=CCCc1ccccc1C1=CC2CC1C13CC21C1CCC3S1,88.2723,5.901648,94.17395,-82.3707,6.077843
ClCCC1C2C=CC1C13NC21C1CC(c2ccccc2)C3C1,82.78758306,-5.704682942,77.08290011,-88.492266,6.077742104
C1=CC2C(C3C=C4CCC=C4c4c5ccccc5ccc43)C1C13CC21C1CCC3C1,81.90630651,1.937394911,83.84370142,-79.9689116,6.077652482
CC1C2CC(c3ccccc3)C1C13NC21C1C=CC3O1,81.10380337,-9.787215366,71.316588,-90.89101874,6.077053852
CC=Cc1ccccc1N1C23C4CCC(C4)C12C1C=CC3C1=CC,86.8727682,-0.359093066,86.51367513,-87.23186126,6.076567679
NC12CCC(c3ccccc3)(C1)C13SC21C1C=CC3C1,82.94253,-0.42103,82.5215,-83.3636,6.076544
BrC1C2CC(c3ccccc3)C1C13OC21C1C=CC3O1,80.13773722,-11.15305587,68.98468134,-91.29079309,6.076443683
C=C(C=Cc1ccccc1)C(C)C(C)=CC1C23C4C=CC(C4)C12C1CCC3C1,78.16690024,-1.583615956,76.58328428,-79.75051619,6.076263259
C=CC=CCOc1ccccc1C1CC2CC1C13C4C=CC(C4)C21C3Br,80.07183,-7.04997,73.02186,-87.1218,6.076092
CC(CCBr)(Cc1ccccc1)CC12CCC(C1)C13CC21C1C=CC3C1,83.28529038,-0.764493393,82.52079698,-84.04978377,6.076013971
CC1C2C=CC1(c1ccccc1)C13C4CCC(C4)C21C3S,83.58398,1.406517,84.99049,-82.1775,6.075534
BrC1C(c2ccccc2)C2CC1C13OC21C1C=CC3O1,81.60419,-10.1446,71.45961,-91.7488,6.075486
CC(=CCCc1ccccc1)C(C)=C1C2C=CC1C13OC21C1CCC3C1=CF,84.03930973,0.600423879,84.63973361,-83.43888585,6.075139367
CC=Cc1ccccc1C=C(SC)C1C23C4C=CC(C4)C12C1CCC3C1,82.79279585,0.285873667,83.07866952,-82.50692219,6.074973907
NC1CC2CC1C13CC21C1C=CC3C1C(Br)Cc1ccccc1,77.74445,-6.74682,70.99763,-84.4913,6.074792
C1=CC2CC1C13CC21C1CC3CC1c1cccs1,80.82413375,-7.82962203,72.99451172,-88.65375578,6.073931824
CC=CCc1ccccc1C12CCC(C1)C13SC21C1C=CC3C1,81.67352,-2.59366,79.07986,-84.2672,6.073925
BrC(C1CC2CC1C13CC21C1C=CC3C1)C1CC23CC2(C2C=CC3C2)C23CC12C1C=CC3C1,81.30733801,-3.636841331,77.67049667,-84.94417934,6.073689794
C(=CCCc1ccco1)C=C1C2C=CC1C13OC21C1CCC3C1,84.36442702,0.231272003,84.59569902,-84.13315501,6.073658737
C=Nc1ccccc1N1C23C4C=CC(C4)C12C1CCC3C1,85.57652,0.017819,85.59434,-85.5587,6.073377
C=CC=CC1(C)C2CC3C(=CC4C56C7C=CC(C7)C45C4CCC6C4)C2C2OC32C1C,80.10667493,0.186819074,80.293494,-79.91985585,6.072757878
ClCC1C(c2ccccc2)C2CC1C13NC21C1C=CC3C1,79.11434374,-9.840904439,69.27343931,-88.95524818,6.072485265
C=CC=CC=Cc1ccccc1C(=C)C1C2C=CC1C13CC21C1CCC3C1,83.49586,-0.58516,82.9107,-84.081,6.072476
C=CC=C(c1ccccc1)C1C23C4C=C(Br)C(C4)C12C1CCC3C1,84.49993,0.383127,84.88305,-84.1168,6.07245
C(SC1=CC2OC1C13CC21C1CCC3C1)=C1CCCC=C1c1ccccc1,89.49426704,3.211233324,92.70550037,-86.28303372,6.072437271
CC1CC2C(c3ccccc3)C1(Br)C13OC21C1C=CC3O1,81.01409,-9.85877,71.15533,-90.8729,6.072229
NC1CC2C(c3ccccc3)C1C13NC21C1C=CC3C1,81.75068584,-8.797462757,72.95322308,-90.54814859,6.072076277
C=CCC1=CC2OC1(c1ccccc1)C13SC21C1CCC3C1,82.74116999,1.026784699,83.76795469,-81.71438529,6.071726685
CC1C(CBr)C2CC1C13C4C=CC(C4)C21C3c1ccccc1,77.8358922,-7.976033746,69.85985846,-85.81192595,6.071665959
Cc1ccccc1C1(C)C2C=C(N)C1C13C4CCC(C4)C21C3N,88.46062,13.69558,102.1562,-74.765,6.071654
CCC(c1ccccc1)C12CCC(C1)C13OC21C1C=CC3O1,86.05675862,-2.316624875,83.74013374,-88.37338349,6.071643108
CC=C(C1=CC2OC1C13OC21C1CCC3C1)N1CC(C)Cc2ccccc21,87.01370595,4.045549671,91.05925562,-82.96815628,6.071129572
BrC1CC2CC1C13CC21C1C=CC3C1=CC=Cc1ccccc1,86.29498343,0.11197461,86.40695804,-86.18300882,6.071098177
CC=C1CCc2ccccc2N1CN1C2C=CC1C13CC21C1CCC3C1,83.14028039,0.574529855,83.71481025,-82.56575054,6.070619609
NC1=C(c2ccccc2)C2CC1(N)C13CC21C1CCC3S1,94.83185,17.56144,112.3933,-77.2704,6.070544
BrC1=C(C23CCC(C2)C24CC32C2C=CC4C2)OC(c2ccccc2)CC1,84.88960903,-0.463545675,84.42606335,-85.3531547,6.069518748
C=CCCc1ccc(C2C3CCC2C24CC32C2C=CC4C2)s1,84.5443254,-0.268355683,84.27596972,-84.81268108,6.069485738
NC1=CC2CC1C13CC21C1CCC3(Br)C1c1ccccc1,87.03898,7.74956,94.78854,-79.2894,6.069317
IC=CC=CC=C1C23C4CCC(C4)C12C1C=CC3C1c1ccccc1,86.73191,0.566899,87.29881,-86.165,6.069247
CCCCC=CC=C1C23C4C=CC(C4)C12C1CCC3C1,86.66162265,-0.052104629,86.60951802,-86.71372728,6.069064769
Brc1ccccc1C12C=CC(C1)C13SC21C1CCC3C1,85.8005,2.263748,88.06425,-83.5368,6.068842
CCC(C)C12C=CC(C1c1ccccc1)C13NC21C1CCC3C1,83.99615529,0.869343474,84.86549877,-83.12681182,6.068671451
C=CCC1(C(C)OC)C2C=CC1C13C4CCC(C4)C21C3c1ccccc1,78.71286,3.257873,81.97073,-75.455,6.068543
C1=CC2OC1C13CC21C1CC3CC1c1ccncc1,80.51680142,-8.700903822,71.8158976,-89.21770524,6.068145774
C=Cc1c(C(=CC)N2C3C=CC2C24CC32C2CCC4C2)cccc1,82.66460091,-0.899397698,81.76520322,-83.56399861,6.067969217
O=CC1CC2CC1(c1ccccc1)C13OC21C1C=CC3O1,79.93004986,-7.515505786,72.41454407,-87.44555564,6.067640085
BrC1CC2CC1C13SC21C1CC3C=C1c1ccccc1,88.81633,6.759127,95.57545,-82.0572,6.067462
BrC1C23C4CCC(S4)C12C1C=CC3N1c1ccccc1,86.94469397,-1.506304242,85.43838973,-88.45099821,6.06722018
Nc1ccccc1CCC1C2C=CC1C13CC21C1CC(Br)C3C1,85.73078,1.11746,86.84824,-84.6133,6.066878
C1=CCC(C23CC(CC2c2ccccc2)C24OC32C2C=CC4O2)=C1,81.66335295,-9.707496379,71.95585657,-91.37084933,6.066767792
BrC1=CC2CC1C13CC21C1CCC3(c2ccccc2)C1Br,84.57189,-0.50533,84.06656,-85.0772,6.06605
BrCC1CC2CC1C13OC21C1C=CC3C1=CC=Cc1ccccc1,86.064262,-1.814115462,84.25014654,-87.87837746,6.06600406
C=CC1C2C=C(S)C1C13C4CCC(C4)C21C3c1ccccc1,84.71492,6.337357,91.05228,-78.3776,6.065968
C1=CC2OC1C13CC21C1(Sc2ccccc2)CCC3C1,84.73575,-1.59517,83.14058,-86.3309,6.065968
CC(N)C1(c2ccccc2)C2C=CC1C13C4CCC(C4)C21C3Br,80.65084,2.530968,83.18181,-78.1199,6.0651
CCc1ccc(C2CC3CC2C24CC32C2C=CC4C2)o1,81.76934996,-6.817951143,74.95139882,-88.5873011,6.064824675
CC=C1C2CCC1C13C4C=CC(C4)C21C3C=C(Br)c1ccccc1,84.8629745,0.307428063,85.17040256,-84.55554644,6.064153613
CCC12C=CC(C1CBr)C13CC21C1CCC3C1c1ccccc1,83.99023508,0.368177101,84.35841218,-83.62205798,6.063903828
CCC1C2C=CC1C13CC21C1CC(c2ccccc2)C3C1Br,79.29926,-7.4236,71.87566,-86.7229,6.063739
BrC1=CC2OC1C13SC21C1CC3CC1c1ccccc1,81.95697604,-7.826365504,74.13061054,-89.78334154,6.063712289
C=CC=CCC1C2C=CC1C13CC21C1CC(c2ccccc2)C3C1,80.16467,-6.15072,74.01395,-86.3154,6.0637
CC(N)C1(c2ccccc2)C2C=CC1C13C4CCC(C4)C21C3N,83.76778,3.37032,87.1381,-80.3975,6.063187
OC1CC2(c3ccccc3)CC1C13CC21C1C=CC3O1,81.41924766,-9.392269396,72.02697826,-90.81151705,6.06282989
O=CC=CC1C2C=CC1C13CC21C1CC(c2ccccc2)C3C1,78.55791,-6.92151,71.63641,-85.4794,6.062721
C(=Cc1ccccc1)C=C1C2C=CC1C13CC21C1CCC3S1,87.60109888,1.158633605,88.75973249,-86.44246528,6.062672817
IC1=C(C2C3C=CC2C24CC32C2CCC4C2)C(=CC=CCCc2ccccc2)CCO1,79.98969509,2.578392121,82.56808721,-77.41130297,6.062240728
C=CC=C1C2C=CC1C13OC21C1CCC3(c2ccccc2)C1,87.08029126,-0.930673918,86.14961734,-88.01096518,6.062157927
CC1=CC2CC1C13C(N)C21C1CCC3(Br)C1c1ccccc1,83.49664,2.049252,85.5459,-81.4474,6.062048
CC1C23C4C=CC(C4)C12C1CCC3C1=Cc1ccco1,83.28332401,-0.319922892,82.96340112,-83.6032469,6.06187885
CCC1=CCC(c2c(C3C4C=CC3C35CC43C3CCC5C3)c(Cl)ccc2)=C1,84.12359876,0.95780252,85.08140128,-83.16579624,6.061851531
C=C1C23C4C=CC(C4)C12C1(c2ccccc2)CC3CC1CBr,83.62356,-2.38729,81.23627,-86.0108,6.061361
CC=C(C1C23C4C=CC(C4)C12C1CCC3C1)N1CC=Cc2ccccc21,83.96846094,0.146196512,84.11465745,-83.82226443,6.060984844
C=CC=CC1=CC2CC1C13CC21C1CC(c2ccccc2)C3C1,83.89705,0.822237,84.71928,-83.0748,6.060974
BrC1=CC2SC1C13CC21C1CC3CC1c1ccccc1,83.57548,-5.47442,78.10105,-89.0499,6.060959
C=CC1C2CCC1C13OC21C1C=CC3(c2ccccc2)O1,84.25697626,-2.694152115,81.56282415,-86.95112838,6.06073934
Ic1ccccc1C=C1C2CCC1C13CC21C1C=CC3O1,85.42503865,-1.947768755,83.47726989,-87.3728074,6.060424436
C1=CC2C(C3CC3)C1C13CC21C1CCC3C1,84.4809522,0.18203831,84.66299051,-84.29891389,6.060232216
C1=CC2C(c3cccnc3)C1C13CC21C1CCC3N1,85.5955886,1.744214567,87.33980317,-83.85137403,6.060157734
CC1=C(C2C3C=CC2C24CC32C2CCC4C2)CCC1,86.27814455,2.01688556,88.29503011,-84.26125899,6.060058269
C=C(c1ccccc1)C1C23C4C=CC(C4)C12C1CC3CC1Br,84.11194,-0.27159,83.84035,-84.3835,6.059886
CC=CCC(c1ccccc1)C(C(=CC)N1C2C=CC1C13CC21C1CCC3C1)c1ccccc1,81.16644601,-1.829402961,79.33704305,-82.99584897,6.059665958
O=CC=CC1C23C4C=CC(C4)C12C1(c2ccccc2)CCC3C1,79.16934,-0.08117,79.08816,-79.2505,6.05962
O=CC1C2C=CC1(Br)C13C4CCC(C4)C21C3c1ccccc1,81.04396,-0.53181,80.51215,-81.5758,6.059335
CC(CC12CCC(C1)C13CC21C1C=CC3C1)C(CBr)Cc1ccccc1,81.32775678,0.184131905,81.51188869,-81.14362488,6.059203496
Cc1c2ccccc2cc(C23C=CC(C2CBr)C24CC32C2CCC4O2)c1,84.83058025,1.996007394,86.82658764,-82.83457286,6.059192716
Nc1ccccc1C1C23C4C=C(S)C(C4c4ccccc4)C12C1CC(Br)C3C1,87.36482,6.399277,93.76409,-80.9655,6.059188
BrC1CC2CC1(c1ccccc1)C13OC21C1C=CC3O1,85.73988,-4.45998,81.27991,-90.1999,6.059019
CC=C1C2C=CC1(c1ccccc1-c1ccc[nH]1)C13CC21C1CCC3C1,87.73370789,3.954895915,91.68860381,-83.77881198,6.058756872
Nc1ccccc1C1C2C=CC1C13CC21C1CCC3(N)C1,85.49137,2.057526,87.54889,-83.4338,6.05858
C1=CC2OC1C13OC21C1CC3CC1c1cccnc1,81.54967745,-9.451541704,72.09813574,-91.00121915,6.058373304
CC1CC2C(c3ccccc3)C1(N)C13OC21C1C=CC3O1,83.17715,-7.89911,75.27804,-91.0763,6.05804
CCCC1C2C=CC1C13CC21C1CCC3C1,83.29122446,0.079088265,83.37031273,-83.2121362,6.057887208
C=CC1C2C=CC1(N)C13C4CCC(C4)C21C3c1ccccc1,82.66172,-0.12559,82.53613,-82.7873,6.057141
C1=CC2OC1C13CC21C1CCC3C1=CCC1CC1CCCc1ccccc1,82.32791856,-2.937489558,79.390429,-85.26540812,6.057095425
C=Cc1ccccc1C=CC1CC2CC1C13CC21C1C=CC3C1,76.7048486,-8.704447947,68.00040065,-85.40929654,6.056254286
CC1CC2C(c3ccccc3)C1C13NC21C1C=CC3C1N,80.17401,-3.58156,76.59245,-83.7556,6.056149
C=C(C)C1C2C=C(N)C1C13CC21C1CC(c2ccccc2)C3C1,83.83456,3.464532,87.29909,-80.37,6.055982
CCC(C=CC(O)c1ccccc1)=CC1C23C4C=CC(C4)C12C1CCC3C1,81.28007995,0.186730055,81.46681,-81.09334989,6.055765599
CC=C1C2CCC1C13OC21C1C=CC3C1=CC(=Cc1ccccc1)CC,84.16554945,0.058957191,84.22450665,-84.10659226,6.05561662
CCOCC1C23C4C=CC(C4)C12C1CCC3C1,83.69001425,0.467528198,84.15754245,-83.22248605,6.055567566
CC12C=CC(N1)C13CC21C1CC3CC1c1ccccc1,81.07297074,-9.203648965,71.86932177,-90.2766197,6.055514897
C=CC1C2CCC1C13CC21C1C=CC3(c2ccccc2)C1,85.68550802,0.480220479,86.1657285,-85.20528754,6.055015519
CC=Cc1ccccc1CC1=CC2OC1C13SC21C1CCC3C1,82.31660131,0.57761237,82.89421368,-81.73898894,6.054691454
O=CC1C2C=CC1C13NC21C1CCC3(c2ccccc2)C1,85.72317,-0.02722,85.69595,-85.7504,6.054567
BrCC1CC2OC1C13CC21C1C=CC3C1c1ccccc1,82.30114936,1.122470028,83.42361938,-81.17867933,6.0544339
FC(I)=Cc1ccccc1C1C2C=CC1C13OC21C1CCC3C1,86.71213622,1.049959826,87.76209604,-85.66217639,6.054193345
CC1C2C=CC1C13C4CC(CC4c4ccccc4)C21C3S,79.8879,-5.25075,74.63715,-85.1387,6.054154
CC(C=CF)C1C2C=CC1C13C4CCC(C4)C21C3c1ccccc1,83.44502687,0.844054928,84.2890818,-82.60097194,6.054121803
C=CC=CCC1=CC2CC1C13CC21C1CCC3(c2ccccc2)C1,83.84184,2.236015,86.07786,-81.6058,6.053829
C=CC=CCC1=CC2CC1C13CC21C1(c2ccccc2)CCC3C1,84.92736,2.136814,87.06417,-82.7905,6.053829
CC1(C2C3C=CC2C24CC32C2CCC4C2)CC1,83.06520258,3.350621442,86.41582402,-79.71458114,6.053765193
CCC(C)c1ccc(C2C34C5C=CC(C5)C23C2CCC4C2)o1,81.2979087,0.31093307,81.60884177,-80.98697563,6.053710509
CC=C(I)C1C23C4C=CC(C4)C12C1CCC3C1=Cc1ccccc1,80.81682699,-1.220678034,79.59614896,-82.03750503,6.05344658
CC=CC=Cc1c(C=CC=C2C3C=CC2C24CC32C2CCC4C2)cccc1,82.59530348,0.762851353,83.35815483,-81.83245213,6.053411139
BrC1C2CCC1(Br)C13CC21C1C=C(c2ccccc2)C3C1,84.54175,7.940159,92.48191,-76.6016,6.05318
BrC1C(c2ccccc2)C2CC1C13NC21C1C=CC3C1,83.30793524,-5.416080934,77.89185431,-88.72401617,6.053156329
C=CC=CC=C1C(c2ccccc2)=CC=C1C1C2C=CC1C13CC21C1CCC3C1,82.70564,1.64949,84.35513,-81.0561,6.052926
BrCCCC=CCc1c(C2C34C5C=CC(C5)C23C2CCC4C2)c(I)ccc1,83.27691293,-0.488642871,82.78827006,-83.7655558,6.052872563
CC=CCOc1ccccc1C1=CC2CC1C13CC21C1CCC3S1,89.4336,7.928579,97.36218,-81.505,6.052809
C=CC=CC=C(c1ccccc1)C1C23C4C=CC(C4)C12C1CCC3C1Br,84.12805,0.782828,84.91088,-83.3452,6.052796
NC1C(N)C2CC1C13C4C=CC(C4c4ccccc4)C21C3Br,74.69324,-13.5056,61.18764,-88.1988,6.052596
ClC1=CC2OC1C13SC21C1CC(c2ccccc2)C3C1,81.89381575,-6.086128892,75.80768686,-87.97994464,6.052316201
CC1CC(=C2C3C=CC2C24C5CCC(O5)C32C4F)c2c1cc1ccccc1c2,83.3339736,2.657027329,85.99100092,-80.67694627,6.052257214
CCC12C=CC(C1c1ccccc1SC1CCCC1)C13NC21C1CCC3C1,82.7624584,1.488409696,84.2508681,-81.27404871,6.052152104
FC1C2CCC1C13C4C=CC(C4)C21C3c1ccco1,82.52857645,-0.979439272,81.54913718,-83.50801573,6.052126401
FC(I)C1C23C4CCC(C4)C12C1C=CC3C1=Cc1ccccc1,84.96680267,1.596718963,86.56352163,-83.37008371,6.052105272
C=C1C23C4C=CC(C4)C12C1SC3CC1c1ccccc1,84.53553856,-6.12945571,78.40608285,-90.66499427,6.051659095
C=CCSC1=CC2OC1C13OC21C1CC(c2ccccc2)C3C1,86.78441,-4.89018,81.89423,-91.6746,6.05154
FC(F)=CC=C(c1ccccc1)C1C2C=CC1C13CC21C1CCC3C1,84.41746829,0.321498863,84.73896715,-84.09596942,6.050778539
O=CC1C2C=C(S)C1C13C4CCC(C4)C21C3c1ccccc1,85.77864,3.477284,89.25592,-82.3014,6.050661
CC=C(CF)c1ccccc1CC1C2C=CC1C13CC21C1CCC3C1,85.28826388,1.872251652,87.16051553,-83.41601222,6.050475062
C1=CSC(C23CCC(C2)C24CC32C2C=CC4C2)=C(Cc2ccccc2)C1,80.97811615,-1.032362576,79.94575357,-82.01047872,6.049523705
CCC(C=CCCc1ccccc1)=C(F)C1CC2CC1C13CC21C1C=CC3C1,76.6446479,-5.387738292,71.25690961,-82.03238619,6.049515
C(C=CC1C2C=CC1C13CC21C1CCC3C1)=CC(C=Cc1ccccc1)CC1CCCC1,83.29447846,-1.108459107,82.18601936,-84.40293757,6.048958269
FC=C1C23C4C=CC(C4)C12C1CCC3C1=C(F)c1ccccc1,86.20726774,0.023314121,86.23058186,-86.18395362,6.048262232
